conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1873235213838631246,Mon Dec 30 05:27:57 +0000 2024,1,@ARSIPAJA PPN naik 12% mah ga sulit buat warga indo kan warga indo kaya ,1873601901029441985,,ARSIPAJA,in,Saturnus,0,0,0,https://x.com/FahresiFirli/status/1873601901029441985,1225119598103515137,FahresiFirli
1873309438171562096,Mon Dec 30 05:21:16 +0000 2024,0,@Y_Radianto Oneng menolak PPN 12% karena menganggap akan membuat harga2 naik yg menyulitkan masyarakat. Tp dulu toh dia ngotot agar pemerintah menaikan upah minimum buruh sampai 30% padahal itu juga sama akan membuat harga2 naik dan menyulitkan masyarakat. Standar ganda?,1873600219608474029,,Y_Radianto,in,Indonesia,0,0,0,https://x.com/KDroneHunter/status/1873600219608474029,59346171,KDroneHunter
1873599572158840955,Mon Dec 30 05:18:42 +0000 2024,1503,agenda bahagia 1 januari 1. beli skin hutao 2. gacha mavuika 3. gacha citlali 4. gajian fate 5. gajian imaginarum theater 6. gajian kantor 7. gajian joki agenda tidak bahagia 1 januari 1. PPN NAIK jd 12%,1873599572158840955,,,in,OPEN 04:00 - 23:00,23,6,445,https://x.com/kaedehasra/status/1873599572158840955,1280067972082483201,kaedehasra
1873598681259335687,Mon Dec 30 05:15:10 +0000 2024,0,Pahami Cara Menghitung PPN Naik 12 Persen Ini Barang-Barang yang Akan Naik https://t.co/3sjHKJESUI,1873598681259335687,,,in,,0,0,0,https://x.com/TrickyJava/status/1873598681259335687,1646515022196260866,TrickyJava
1873598293353414725,Mon Dec 30 05:13:37 +0000 2024,0,Ini ppn 12% supplier2 udah pada info per 1 januari naik jd siap siap aja deh makanan dan minuman olahan jadi naik harga,1873598293353414725,,,in,,0,0,0,https://x.com/cansglasses/status/1873598293353414725,858708591208914950,cansglasses
1873598195739332914,Mon Dec 30 05:13:14 +0000 2024,31,Yang joget-joget ini tidak terdampak kenaikan PPN 12 %. Mereka tidak pernah mikir harga-harga barang bakalan naik.,1873598195739332914,,,in,Indonesia,1,9,15,https://x.com/DoankWarto/status/1873598195739332914,938664737369341952,DoankWarto
1873598000188325917,Mon Dec 30 05:12:27 +0000 2024,0,iya maap ya ntuh jeonghan kekna udh tau ppn bakal naik 12%.. jadinya hemat sejak dulu ea btw ngakak anjir bandinginnya begini.. nonton bgt enih?? @laeputa,1873598000188325917,,,in,,0,0,0,https://x.com/nxxakyeomie/status/1873598000188325917,1764292024256401408,nxxakyeomie
1873011138386137455,Mon Dec 30 05:11:38 +0000 2024,0,@bobsoef Firasat gw ini cuma firasat. Apa krna 2025 kt mau pada cash ga mau pke qris dan mbangking menghindari ppn 12 persen kasus ini langsung naik bgt. Wkwkwk. Cuma firasat loh yaaa.. timingnya itu lohhhhh pas bgt.,1873597792050118888,,bobsoef,in,Makassar,0,0,0,https://x.com/wildanilamsari/status/1873597792050118888,357352651,wildanilamsari
1873596941134918035,Mon Dec 30 05:08:15 +0000 2024,1,️ mbak mau info utk 2025 sebagian obat yg saya bawa naik 6% yaa trs ppn 12% jg sdh berlaku Jangan pada sakit ya klean sehat-sehat obatnya mahal ,1873596941134918035,,,in,"Pemalang, Indonesia",0,0,0,https://x.com/rizkicaniawati/status/1873596941134918035,764760056638255104,rizkicaniawati
1873596916145238279,Mon Dec 30 05:08:09 +0000 2024,0,Pemerentah mutusken UMK naik rata2 6 5% Ppn jd 12% PKB 66% tagihan ENERGI naik krn Ppn naik kebutuhan kesehatan naik kebutuhan sekolah akan menyusul dipastikan juga barang kebutuhan hidup juga akan naik ... hadiah terindah tahun baru 2025 dari Pemerentah. https://t.co/2iaSSRkL7C,1873596916145238279,https://pbs.twimg.com/media/GgBaduwbkAAgwDV.jpg,,in,,0,0,0,https://x.com/brunoNewBorn/status/1873596916145238279,1605732087381622784,brunoNewBorn
